review_id,review_text,stars,sentiment
MOCK_005517,returned it immediately total garbage not worth the price,1,0
MOCK_005518,worst purchase ever falls apart after minimal use very disappointing,1,0
MOCK_005519,best purchase i have made in a long time truly impressive a solid choice,5,1
MOCK_005520,this product is absolutely amazing exactly what i needed highly recommended,4,1
MOCK_005521,complete waste of money nothing like the description would buy again,1,0
MOCK_005522,very disappointed the quality is extremely poor very pleased overall,1,0
MOCK_005523,do not buy this it stopped working immediately not worth the price,2,0
MOCK_005524,awful experience arrived damaged and customer support ignored me very disappointing,1,0
MOCK_005525,fantastic build quality and great value for money a solid choice,5,1
MOCK_005526,love this item it has made my life so much easier highly recommended,4,1
MOCK_005527,returned it immediately total garbage would buy again,1,0
MOCK_005528,worst purchase ever falls apart after minimal use very pleased overall,2,0
MOCK_005529,best purchase i have made in a long time truly impressive not worth the price,5,1
MOCK_005530,this product is absolutely amazing exactly what i needed very disappointing,4,1
MOCK_005531,complete waste of money nothing like the description a solid choice,2,0
MOCK_005532,works perfectly highly recommend to everyone highly recommended,5,1
MOCK_005533,exceeded my expectations will definitely buy again would buy again,4,1
MOCK_005534,awful experience arrived damaged and customer support ignored me very pleased overall,2,0
MOCK_005535,cheap materials and poorly made would not recommend not worth the price,2,0
MOCK_005536,this product is a scam nothing works as advertised very disappointing,1,0
MOCK_005537,returned it immediately total garbage a solid choice,2,0
MOCK_005538,worst purchase ever falls apart after minimal use highly recommended,1,0
MOCK_005539,best purchase i have made in a long time truly impressive would buy again,4,1
MOCK_005540,terrible product broke after just one week of use very pleased overall,2,0
MOCK_005541,great quality and fast shipping very happy with this purchase not worth the price,5,1
MOCK_005542,very disappointed the quality is extremely poor very disappointing,2,0
MOCK_005543,do not buy this it stopped working immediately a solid choice,2,0
MOCK_005544,awful experience arrived damaged and customer support ignored me highly recommended,2,0
MOCK_005545,fantastic build quality and great value for money would buy again,4,1
MOCK_005546,this product is a scam nothing works as advertised very pleased overall,2,0
MOCK_005547,perfect fit and exactly as described very satisfied not worth the price,5,1
MOCK_005548,incredible product customer service was excellent too very disappointing,5,1
MOCK_005549,misleading product photos looks nothing like what arrived a solid choice,1,0
MOCK_005550,this product is absolutely amazing exactly what i needed highly recommended,4,1
MOCK_005551,great quality and fast shipping very happy with this purchase would buy again,4,1
MOCK_005552,very disappointed the quality is extremely poor very pleased overall,1,0
MOCK_005553,exceeded my expectations will definitely buy again not worth the price,4,1
MOCK_005554,awful experience arrived damaged and customer support ignored me very disappointing,2,0
MOCK_005555,cheap materials and poorly made would not recommend a solid choice,2,0
MOCK_005556,love this item it has made my life so much easier highly recommended,4,1
MOCK_005557,perfect fit and exactly as described very satisfied would buy again,4,1
MOCK_005558,worst purchase ever falls apart after minimal use very pleased overall,2,0
MOCK_005559,misleading product photos looks nothing like what arrived not worth the price,1,0
MOCK_005560,terrible product broke after just one week of use very disappointing,2,0
MOCK_005561,complete waste of money nothing like the description a solid choice,1,0
MOCK_005562,works perfectly highly recommend to everyone highly recommended,4,1
MOCK_005563,do not buy this it stopped working immediately would buy again,1,0
MOCK_005564,outstanding product five stars without hesitation very pleased overall,5,1
MOCK_005565,fantastic build quality and great value for money not worth the price,4,1
MOCK_005566,love this item it has made my life so much easier very disappointing,5,1
MOCK_005567,perfect fit and exactly as described very satisfied a solid choice,4,1
MOCK_005568,incredible product customer service was excellent too highly recommended,4,1
MOCK_005569,best purchase i have made in a long time truly impressive would buy again,5,1
MOCK_005570,terrible product broke after just one week of use very pleased overall,1,0
MOCK_005571,great quality and fast shipping very happy with this purchase not worth the price,4,1
MOCK_005572,works perfectly highly recommend to everyone very disappointing,5,1
MOCK_005573,do not buy this it stopped working immediately a solid choice,2,0
MOCK_005574,outstanding product five stars without hesitation highly recommended,4,1
MOCK_005575,cheap materials and poorly made would not recommend would buy again,1,0
MOCK_005576,this product is a scam nothing works as advertised very pleased overall,2,0
MOCK_005577,perfect fit and exactly as described very satisfied not worth the price,5,1
MOCK_005578,worst purchase ever falls apart after minimal use very disappointing,2,0
MOCK_005579,best purchase i have made in a long time truly impressive a solid choice,5,1
MOCK_005580,terrible product broke after just one week of use highly recommended,2,0
MOCK_005581,great quality and fast shipping very happy with this purchase would buy again,4,1
MOCK_005582,works perfectly highly recommend to everyone very pleased overall,4,1
MOCK_005583,exceeded my expectations will definitely buy again not worth the price,5,1
MOCK_005584,outstanding product five stars without hesitation very disappointing,5,1
MOCK_005585,cheap materials and poorly made would not recommend a solid choice,2,0
MOCK_005586,this product is a scam nothing works as advertised highly recommended,2,0
MOCK_005587,returned it immediately total garbage would buy again,1,0
MOCK_005588,incredible product customer service was excellent too very pleased overall,4,1
MOCK_005589,best purchase i have made in a long time truly impressive not worth the price,5,1
MOCK_005590,terrible product broke after just one week of use very disappointing,1,0
MOCK_005591,great quality and fast shipping very happy with this purchase a solid choice,5,1
MOCK_005592,very disappointed the quality is extremely poor highly recommended,2,0
MOCK_005593,exceeded my expectations will definitely buy again would buy again,4,1
MOCK_005594,outstanding product five stars without hesitation very pleased overall,5,1
MOCK_005595,cheap materials and poorly made would not recommend not worth the price,2,0
MOCK_005596,love this item it has made my life so much easier very disappointing,5,1
MOCK_005597,returned it immediately total garbage a solid choice,1,0
MOCK_005598,worst purchase ever falls apart after minimal use highly recommended,2,0
MOCK_005599,best purchase i have made in a long time truly impressive would buy again,4,1
MOCK_005600,this product is absolutely amazing exactly what i needed very pleased overall,5,1
MOCK_005601,complete waste of money nothing like the description not worth the price,1,0
MOCK_005602,very disappointed the quality is extremely poor very disappointing,2,0
MOCK_005603,do not buy this it stopped working immediately a solid choice,2,0
MOCK_005604,outstanding product five stars without hesitation highly recommended,5,1
